ID,Platform,Channel id,Channel name,Channel tags,Category,Post id,Post type,Post description,Link,Publish time,Hashtag,Engagement,Reaction,Comment,Share,View,Engaged users,Negative feedback,Click,Impression Deprecated,Impression,Paid impression,Paid reach,Organic Impression,Organic reach,Viral Impression,Non-viral impression,Reaction_like,Reaction_love,Reaction_wow,Reaction_haha,Reaction_sorry,Reaction_angry,Video avg time watched (second),Organic view,Paid view,View time (second),Organic complete view,Paid complete view,15s view,Organic view time (second),Unique Viewer,Duration (second),3s view
41490011,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1442728644076059,PHOTO,"🐧 🥷 CỤT NHẪN GIẢ ĐÃ SÁT CÁNH CÙNG ANH EM ĐỒNG BO HƠN 1,46 TỶ TRẬN CHIẾN

Từ những pha combat rực lửa đến các khoảnh khắc vui nhộn hay những lần làm náo loạn đội hình của Cụt Nhẫn Giả. Chia sẻ ngay những tình huống dở khóc dở cười cùng người anh em này ở phần bình luận bên dưới nhé! 👇

#PUBGMOBILEVN #FROSTYFUNLAND",https://www.facebook.com/PUBGMobileVN/posts/pfbid0tJzRpAJ63LQU3eftS9F3qF2SMZfkjS4geNhiejWWyXX3gAFtM1JrmZRQi3CfmeyKl,2026-01-02 12:00:25,#PUBGMOBILEVN #FROSTYFUNLAND,76,64,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489978,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1442780750737515,SHARE,"⚡️❄️ SIÊU PHẨM NĂM MỚI: SÚNG NÂNG CẤP KAR98K BĂNG YÊU | MỞ BÁN TỪ 1/1 - 26/1

Trải nghiệm ngay bộ hiệu ứng băng độc quyền cùng thiết kế tinh tế của Súng Nâng Cấp Băng Yêu. Chỉ từ 10 UC, cho lần xoay đầu tiên trong ngày tại Vòng Xoay Giáp Tối Thượng, đừng bỏ lỡ!
 
🔥 Mở bán giới hạn từ 1/1 - 26/1, sở hữu ngay! 
#PUBGMOBILEVN #SUNGNANGCAP",https://www.facebook.com/PUBGMobileVN/posts/pfbid02S5FpLxvGi8FWFe3L26cHowY8GGLp4SttcXMkdHAoi1LJCWZmTgonwrBEG7jJrW7Hl,2026-01-02 14:00:36,#PUBGMOBILEVN #SUNGNANGCAP,172,162,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489977,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1442840124064911,TEXT,"Squad vạn người mê, full hiệu ứng vật lý 😍

👉 Giáp Tối Thượng Băng Linh Mỹ Nhân cùng Súng Nâng Cấp Kar98K - Băng Yêu mở bán giới hạn từ 1/1 - 26/1 chỉ từ 10 UC. Sở hữu ngay!

#PUBGMOBILEVN #GIAPTOITHUONG",https://www.facebook.com/reel/1787611148524042/,2026-01-02 16:12:09,#PUBGMOBILEVN #GIAPTOITHUONG,8884,8272,464,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489976,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1442918657390391,TEXT,"🎆 MỪNG NĂM MỚI 2026 VỚI HỆ THỐNG THĂNG HẠNG HOÀN TOÀN MỚI!

Trận thăng hạng cùng chuỗi hệ thống vinh danh hoàn toàn mới sẽ chính thức ra mắt trong mùa giải mới vào ngày 11/01. Đừng bỏ lỡ những chia sẻ mới nhất từ Nhà Thiết Kế Trò Chơi JY, để khám phá chi tiết các cập nhật này nhé!

Cảm ơn tất cả phản hồi và sự đồng hành của các Đồng Bo. Hãy cùng nhau tiếp tục chinh phục những bậc rank cao nhất trong năm mới! 🔥

#PUBGMOBILEVN #PUBGMS28 #PUBGM2026H1",https://www.facebook.com/reel/1391982745768460/,2026-01-02 18:51:43,#PUBGMOBILEVN #PUBGMS28 #PUBGM2026H1,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489960,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1443026470712943,TEXT,Khi đồng đội gửi lời mời và từ chối quá nhiều lần 😒 #PUBGMOBILEVN,https://www.facebook.com/reel/1205676301000046/,2026-01-02 21:55:04,#PUBGMOBILEVN,16793,16355,244,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489959,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1443396760675914,SHARE,"Xung quanh tôi mấy ngày nay kiểu 😒

👉 Giáp Tối Thượng Băng Linh Mỹ Nhân cùng Súng Nâng Cấp Kar98K - Băng Yêu mở bán giới hạn từ 1/1 - 26/1 chỉ từ 10 UC. Sở hữu ngay!

#PUBGMOBILEVN #GIAPTOITHUONG",https://www.facebook.com/PUBGMobileVN/posts/pfbid022T77gJ1oPGuaR9B6de2ZQsw5dkSoB8BmEHvSbLWT3tNrgM7fEojEyTzKzGNF5MBhl,2026-01-03 11:00:32,#PUBGMOBILEVN #GIAPTOITHUONG,1355,1317,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489957,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1443551293993794,TEXT,Những trick ném nade siêu dính mà pro player không muốn bạn biết 🤫  #PUBGMOBILEVN,https://www.facebook.com/reel/756915010784598/,2026-01-03 16:39:52,#PUBGMOBILEVN,2205,2135,16,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489940,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1443655523983371,SHARE,"🌳 KỶ NGUYÊN SINH TỒN MỚI TẠI ERANGEL | PHIÊN BẢN 4.2 SẮP RA MẮT VÀO 06/01 

Cây Thần trỗi dậy, mang theo sức mạnh kỳ dị làm biến đổi toàn bộ chiến trường PUBG MOBILE. Cùng chờ đón Phiên bản 4.2, sắp ra mắt vào ngày 06/01 ! 

▶️ Phiên bản 4.2 sẽ chính thức cập bến PUBG MOBILE vào 6/1. Cùng chờ đón! 

#PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/PUBGMobileVN/posts/pfbid0Wsk2XkkdeG4kgSynst5HKYMjsXyS6cUWLkaYV1JcqD4M6yaDdjrJDsb3XssLrDB6l,2026-01-03 20:00:59,#PUBGMOBILEVN #CAPNHAT,238,227,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489939,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1443694100646180,TEXT,Mỹ nhân kế lúc nào cũng hiệu quả 😅  #PUBGMOBILEVN #GIAPTOITHUONG,https://www.facebook.com/reel/1547623506505621/,2026-01-03 21:09:14,#PUBGMOBILEVN #GIAPTOITHUONG,2158,2097,34,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489938,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1444071457275111,REEL,"🐧💙 CHUNG TAY BẢO VỆ CHIM CÁNH CỤT CÙNG PUBG MOBILE 

Ở nhiều nơi trên thế giới, các loài động vật hoang dã đang phải đối mặt với nguy cơ tuyệt chủng từng ngày. Với mong muốn tạo ra những thay đổi tích cực, PUBG MOBILE đã hợp tác cùng 4 tổ chức phi lợi nhuận để triển khai chương trình cứu hộ dành cho chim cánh cụt.

💛 Xin cảm ơn các Đồng Bo đã cùng tham gia và lan tỏa hành trình ý nghĩa này, bên cạnh sự đồng hành quý báu từ SANParks Honorary Rangers, SANCCOB, Wildlife Conservation Network và Global Penguin Society.

🌱 Hãy cùng nhau tiếp tục hành động để bảo vệ các loài động vật và gìn giữ thiên nhiên nhé!

#PUBGMOBILEVN #PenguinExplorer #PenguinForGood",https://www.facebook.com/reel/1423784786077683/,2026-01-04 11:03:16,#PUBGMOBILEVN #PenguinExplorer #PenguinForGood,71,69,1,1,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,140,1694
41489918,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1444096933939230,SHARE,"🎶🌳 CÔNG BỐ CA KHÚC CHỦ ĐỀ CHÍNH THỨC CỦA PHIÊN BẢN 4.2 - WHISPER | RA MẮT VÀO 06/01

Whisper - ca khúc dành riêng cho hành trình sinh tồn mới của các Đồng Bo tại vùng đất hậu tận thế Erangel. Hãy cùng đón chờ ca khúc chủ đề Phiên bản 4.2 của PUBG MOBILE, ra mắt vào 06/01/2026! 

▶️ Phiên bản 4.2 sẽ chính thức cập bến PUBG MOBILE vào 6/1. Cùng chờ đón! 

#PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/PUBGMobileVN/posts/pfbid0v3FEfSnJ8BTEtoaJcYkJJjkqhGtBpe4u7zrxBnxkEEFgGKG2NqogTvTuMyi6dmikl,2026-01-04 12:00:20,#PUBGMOBILEVN #CAPNHAT,270,261,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489916,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1444189777263279,TEXT,Đâu là Giáp Tối Thượng nữ đẹp nhất? 🤔  #PUBGMOBILEVN,https://www.facebook.com/reel/859004423573819/,2026-01-04 15:32:51,#PUBGMOBILEVN,936,904,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489915,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1444327447249512,TEXT,"⚙️ NHỮNG CẬP NHẬT VÀ CẢI TIẾN MỚI TẠI CHẾ ĐỘ CỔ ĐIỂN PHIÊN BẢN 4.2 | RA MẮT VÀO 06/01 

Hàng loạt nâng cấp được nhiều Đồng Bo mong đợi sắp cập bến tại Phiên bản 4.2, như: Leo trèo phối hợp, Luyện tập cùng đồng đội tại Khu Huấn Luyện và nhiều cải tiến mới lạ khác.

💛 Cảm ơn các Đồng Bo đã luôn đóng góp ý kiến và đồng hành cùng PUBG MOBILE. Cùng chờ đón và sẵn sàng để khám phá những cập nhật mới này nhé! 

▶️ Phiên bản 4.2 sẽ chính thức cập bến PUBG MOBILE vào 6/1! 

#PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/reel/2266162893868761/,2026-01-04 20:01:24,#PUBGMOBILEVN #CAPNHAT,2879,2769,97,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489895,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1444401297242127,TEXT,"Chưa thể tin hết đêm nay là mai đi học, đi làm.😰 Tranh thủ vào chạy bo nốt trận thôi nào! 🥹",https://www.facebook.com/PUBGMobileVN/posts/pfbid029fP3pWed3MBd1USKZ4ShJQ362ajD55Tj1h1mRejPn1jRrzirzTpqjJTPVYnd3eAGl,2026-01-04 22:08:13,,191,169,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489894,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1444795707202686,TEXT,Tưởng tay không to mà to không tưởng 😅 #PUBGMOBILEVN #GIAPTOITHUONG,https://www.facebook.com/reel/1381059220328683/,2026-01-05 12:28:09,#PUBGMOBILEVN #GIAPTOITHUONG,954,931,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489893,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1444947590520831,SHARE,"Đồng Bo đã sẵn sàng nói lời chia tay chưa? 🥹

👉Vào PUBG Mobile đồng hành ngày cuối cùng Cụt Nhẫn Giả ngay thôi!

#PUBGMOBILEVN",https://www.facebook.com/PUBGMobileVN/posts/pfbid037vaY2E8Uiqvj9p6R4K6uCAAi2Z6iym28aoJHZ8zGRqMChKLYL4bzedF2vYApDGcBl,2026-01-05 16:51:53,#PUBGMOBILEVN,650,608,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489875,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1444981277184129,ALBUM,"🏆 CHÍNH THỨC RA MẮT HỆ THỐNG TRẬN THĂNG HẠNG VÀ VINH DANH CHUỖI MÙA GIẢI MỚI TẠI PHIÊN BẢN 4.2 

Phiên bản 4.2 chính thức ra mắt 2 hệ thống mới: Trận Thăng Hạng & Chuỗi Mùa Giải. Những cập nhật này mang đến mục tiêu phát triển dài hạn cùng vô vàn phần thưởng xịn sò dành cho các Đồng Bo ""tay to"" leo rank mỗi mùa giải.

🔥 Mùa giải mới sẽ chính thức bắt đầu từ 11/01, sẵn sàng vào trận và chinh phục bậc rank cao nhất thôi! 

#PUBGMOBILEVN #PUBGMS28 #PUBGM2026H1",https://www.facebook.com/PUBGMobileVN/posts/pfbid02HDRSpBFYtZvixKx1y8kkbU7312StHfQNbG6uWv8ZfHxBqm3XHLdVesyCKcA1DCRGl,2026-01-05 18:00:07,#PUBGMOBILEVN #PUBGMS28 #PUBGM2026H1,972,811,150,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489874,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1445045147177742,SHARE,"⚔️ CUỘC CHIẾN THANH TẨY ERANGEL SẮP BẮT ĐẦU

Những sinh vật đột biến đang xâm chiếm Erangel, các Đồng Bo hãy sẵn sàng chiến đấu và bắt đầu hành trình thanh tẩy chiến trường tại Phiên bản 4.2. Cùng chờ đón! 

▶️ Phiên bản 4.2 sẽ chính thức cập bến PUBG MOBILE vào 6/1. Cùng chờ đón! 

#PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/PUBGMobileVN/posts/pfbid02cayaYTc1oCZ6bbTKLejJSjxHLDfip7oJjq7NHwTSTho8qDhfhE7b6QGQnygw4J6Zl,2026-01-05 20:00:08,#PUBGMOBILEVN #CAPNHAT,799,789,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489873,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1445080350507555,SHARE,"💥 CẬP NHẬT LỊCH TRÌNH TUẦN MỚI TẠI PHIÊN BẢN 4.2 - RA MẮT VÀO 06/01 

Phiên bản 4.2 sắp cập bến vòng bo với hàng loạt nội dung gameplay mới đầy hấp dẫn và những cú bắt tay siêu chấn động mà các Đồng Bo không thể bỏ lỡ. Cùng chờ đón! 

#PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/PUBGMobileVN/posts/pfbid02LcmNQsLW8oLjeDTX3kGc6PAZ2FCKNUWZgpeWKG35tMMpAg6S5jqgAQ8WD2WWjKcal,2026-01-05 21:00:11,#PUBGMOBILEVN #CAPNHAT,269,254,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489866,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1445099577172299,SHARE,"Theo bạn đây là phương tiện gì trong Update 4.2?😳

▶️ Phiên bản 4.2 sẽ chính thức cập bến PUBG MOBILE vào 6/1. Cùng chờ đón! 

#PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/PUBGMobileVN/posts/pfbid0EMRZrabP3LZ9g73pKgBrnncBQXVeHSgbM6AA4m9F2MdzLDkV1V7pp4Mp9ZUKFUWvl,2026-01-05 21:33:16,#PUBGMOBILEVN #CAPNHAT,201,191,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489865,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1445487153800208,TEXT,"Tạm biệt Cụt Nhẫn Giả, liệu chúng ta còn có thể gặp lại nhau không? 😭 #PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/reel/1376009867555138/,2026-01-06 10:26:15,#PUBGMOBILEVN #CAPNHAT,1835,1751,57,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489864,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1445537667128490,TEXT,"Đâu là điều khiến Đồng Bo tiếc nuối nhất khi nói lời tạm biệt Update 4.1? 🥺

 #PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/reel/1145235027455211/,2026-01-06 12:01:06,#PUBGMOBILEVN #CAPNHAT,327,293,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489856,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1445629303785993,TEXT,"🤝 ĐỒNG MINH MỚI CHÍNH THỨC XUẤT HIỆN TẠI PHIÊN BẢN 4.2 

Đồng Minh Thụ Nhân – Barkle chính thức gia nhập chạy bo cùng anh em từ ngày 06/01. Sẵn sàng đồng hành trên chiến trường với vai trò trợ thủ trung thành và đắc lực nhất – chuẩn bị lập đội cùng Barkle và chinh phục mọi vòng bo thôi!

▶️ Phiên bản 4.2 sẽ chính thức cập bến PUBG MOBILE vào 6/1. Cùng chờ đón! 

#PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/reel/1563686161517464/,2026-01-06 15:00:40,#PUBGMOBILEVN #CAPNHAT,87,80,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489855,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1445692087113048,TEXT,"Hy vọng có thể gặp lại những người bạn đáng yêu của UPDATE 4.1🫡

 #PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/reel/3001566180030569/,2026-01-06 17:00:21,#PUBGMOBILEVN #CAPNHAT,625,585,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41489854,Facebook,251269595573816,PUBG Mobile VN,,track-competitors,1445744683774455,PHOTO,"🌳 PHIÊN BẢN 4.2 - TRUYỀN THUYẾT THẦN THỤ CHÍNH THỨC RA MẮT | TRẢI NGHIỆM TỪ 06/01/2026

Bước vào thế giới hậu tận thế tại Phiên bản 4.2 - Chế độ chủ đề: Truyền Thuyết Thần Thụ. Cùng thanh tẩy thực vật nhiễm bệnh, khởi nguyên lại Erangel và chinh phục chiến trường ngay hôm nay. Cập nhật ngay để trải nghiệm!

📌 Lưu ý:
- Do quá trình đồng bộ, thời gian cập nhật có thể khác nhau giữa các thiết bị. Chúng tôi sẽ thông báo sau khi hoàn tất đồng bộ.
- Vì vấn đề đường truyền mạng hiện tại của khu vực Việt Nam không ổn định nên có thể ảnh hưởng đến quá trình cập nhật của các Đồng Bo. Do đó, hãy đảm bảo đường truyền mạng ổn định trước khi tiến hành cập nhật nhé.
- Nếu bạn gặp bất kì vấn đề gì trong quá trình cập nhật, hãy liên hệ ngay kênh CSKH Ingame để được hỗ trợ trong thời gian sớm nhất.

#PUBGMOBILEVN #CAPNHAT",https://www.facebook.com/PUBGMobileVN/posts/1445744683774455:1412677023801891,2026-01-06 18:32:45,#PUBGMOBILEVN #CAPNHAT,176,162,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
