ID,Platform,Channel id,Channel name,Channel tags,Category,Post id,Post type,Post description,Link,Publish time,Hashtag,Engagement,Reaction,Comment,Share,View,Engaged users,Negative feedback,Click,Impression Deprecated,Impression,Paid impression,Paid reach,Organic Impression,Organic reach,Viral Impression,Non-viral impression,Reaction_like,Reaction_love,Reaction_wow,Reaction_haha,Reaction_sorry,Reaction_angry,Video avg time watched (second),Organic view,Paid view,View time (second),Organic complete view,Paid complete view,15s view,Organic view time (second),Unique Viewer,Duration (second),3s view
34707422,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1266588661772900,VIDEO,"Ngày 2 - Bảng B - Lịch thi đấu: 
📌 13:00 | Iron React vs Titan Esports Club
📌 14:30 | Dreaming Girl vs NAVI Team
📌 16:00 | NAVI Team vs Iron React
📌 17:30 | Titan Esports Club vs Dreaming Girl
📌 19:00 | Dreaming Girl vs Iron React
📌 20:30 | Titan Esports Club vs NAVI Team

#VMCQueensOpen2026 #VMC2026 #MLBBVN #FuntapGames #FuntapEsports #VIRESA #FPTOnline",https://www.facebook.com/MobileLegendsGameVN/videos/1266588661772900/,2026-04-19 12:45:30,#VMCQueensOpen2026 #VMC2026 #MLBBVN #FuntapGames #FuntapEsports #VIRESA #FPTOnline,69,61,7,1,7084,,,,,,,,,,,,,,,,,,,,,,,,,,,24999,60489
15546800,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1275437437746794,TEXT,,https://www.facebook.com/events/1275437437746794/,2026-01-11 17:18:13,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35584055,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1276154374605930,VIDEO,"📅 Playoffs Day 1 Schedule:

15:00 | Upper Bracket Semifinals – Saigon Phantom vs Sweet Revenge
17:00 | Upper Bracket Semifinals – ANTGAMER vs ROY Esports
19:00 | Lower Bracket Semifinals – Loser Match 1 vs Loser Match 2

🔥 Tune in, support your team, and witness the road to glory!

#VMCSpring2026 #VMC2026 #MLBBVN #FuntapGames #FuntapEsports #VIRESA #FPTOnline",https://www.facebook.com/MobileLegendsGameVN/videos/1276154374605930/,2026-04-25 14:39:31,#VMCSpring2026 #VMC2026 #MLBBVN #FuntapGames #FuntapEsports #VIRESA #FPTOnline,37,28,9,,3472,,,,,,,,,,,,,,,,,,,,,,,,,,,22419,30802
34516058,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1286451150284849,TEXT,,https://www.facebook.com/events/1286451150284849/,2026-04-18 10:41:11,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40532986,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1289138819595971,VIDEO,"SIRENS BOUNTY TẬP 2 | LẶN BIỂN CHIẾN GAME HỐT 100,000$ CÙNG TỐP MỠ VÀ ĐỒNG ĐỘI

10 KOLs sẽ tụ hội tại “Dreadsea” để tranh tài giành lấy Kho Báu Siren’s Bounty.
Các KOLs đến từ 10 khu vực khác nhau trên thế giới sẽ thi đấu qua nhiều vòng, vận dụng chiến thuật và tinh thần đồng đội để chinh phục phần thưởng cao nhất.

🏆 Ai sẽ là người mang về Kho Báu Siren’s Bounty? Hãy đón xem để tìm ra câu trả lời!

#ALLSTARShowdown
#MLBBTideClash5v5
#MLBBALLSTAR",https://www.facebook.com/MobileLegendsGameVN/videos/1289138819595971/,2026-05-31 16:59:52,#ALLSTARShowdown #MLBBTideClash5v5 #MLBBALLSTAR,45,39,3,3,4309,,,,,,,,,,,,,,,,,,,,,,,,,,,3570,1142
15140134,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1302354568594328,VIDEO,"Sự kiện MY HERO 2025 đã kết thúc thành công tốt đẹp. Cảm ơn tất cả các bạn đã bình chọn và dành trọn tình yêu cho tướng của mình!
Cảm Xúc Trận Đấu thiết kế riêng cho Tướng Top 1 - Granger sẽ được đổi lấy MIỄN PHÍ sau khi khởi động Mùa 40 (chỉ dành cho người chơi đã tham gia bình chọn).
#MobileLegendsBangBang
#2025MYHERO
#mlbbmyhero",https://www.facebook.com/MobileLegendsGameVN/videos/1401112464740061/,2026-01-01 19:00:01,#MobileLegendsBangBang #2025MYHERO #mlbbmyhero,351,328,17,6,16402,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4305
15140131,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1302355228594262,VIDEO,"Tôi luyện trong lửa, tái sinh từ mảnh vỡ. Hành trình của chúng ta bắt đầu.
#MobileLegendsBangBang
#MLBBProjectReforge",https://www.facebook.com/MobileLegendsGameVN/videos/1659122004904278/,2026-01-01 19:30:00,#MobileLegendsBangBang #MLBBProjectReforge,400,379,17,4,20872,,,,,,,,,,,,,,,,,,,,,,,,,,,85,8516
15140152,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1302752838554501,PHOTO,"MOBILE LEGENDS BANG BANG - CHÚC MỪNG NĂM MỚI 🎉🎊🎇

2026 xin chúc cho mọi ván game của anh em đều là ván thắng 🥳 Nhớ vào game làm một trận lấy may đầu năm nhaaa

#MobileLegendsBangBang #MLBB #MLBBVN",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02JZubdM35ysSbUKi2Z1nrmn5xuneSzVGrHf5MEZoa171NEkkSGWJpU6hJJ8q5p5aRl,2026-01-01 12:00:17,#MobileLegendsBangBang #MLBB #MLBBVN,470,437,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15140151,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1302970091866109,PHOTO,"1/1 - 8/2, [Quà May Mắn Vé M7] đã ra mắt giới hạn!!! Sở hữu ngay các skin M Championship!!
Dùng Xu May Mắn M7 để mở và có cơ hội trúng Yu Zhong M5 ""Hắc Ảnh Thần Long"", Skin Prime M5 Yu Zhong ""Vũ Trụ Thần Long"", Tinh Thể Năng Lượng, và nhiều hơn nữa!!
Bạn cũng có thể dùng Tinh Thể Năng Lượng trong Cửa Hàng Sự Kiện để đổi lấy Yu Zhong M5 ""Hắc Ảnh Thần Long"", Skin Biến Sắc Yu Zhong mới ""Thần Long Chiến Bào"", Skin Prime M5 Yu Zhong ""Vũ Trụ Thần Long"",
Skin Biến Sắc M7 mới Granger ""Hỏa Quang Phá Thiên"", Aldous M1 ""Vệ Binh Không Gian"", Clint M2 ""Tay Súng Truy Hồn"", Roger M3 ""Lãng Khách Bóng Ma"", và các phần thưởng khác!!!!
Sự kiện M7 hiện đã ra mắt!!! Đăng nhập trò chơi và tham gia M7 cùng chúng tôi!

#MLBBM7
#RiseAsOne
#LetTheWorldSeeUs
#MobileLegendsBangBang",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0erYCsM6BWStef8A9L8Dhccq3dK5c8Pk3uE7j1wio7FNHLHNoXF9FCeNNy7C1GSpbl,2026-01-01 15:00:22,#MLBBM7 #RiseAsOne #LetTheWorldSeeUs #MobileLegendsBangBang,103,102,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15140150,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1302989615197490,PHOTO,"Ánh Sao Tháng 1 đã chính thức ra mắt! Chỉ với 300 Kim Cương, bạn có thể nhận Skin độc quyền Harley ""Cá Chép Ảo Mộng"" và 300 Pha Lê Cực Quang!
Ngoài ra, bắt đầu từ hôm nay, Phúc Lợi Ánh Sao sẽ được nâng cấp với lượng Pha Lê Cực Quang gấp đôi để giúp bạn nhận Skin sự kiện Sưu Tập Tinh Tế mới!
Hội Viên Ánh Sao có thể tận hưởng các đặc quyền miễn phí hàng tuần linh hoạt hơn - tự chọn tổ hợp mỗi tuần từ hơn 100 tướng miễn phí và trải nghiệm hơn 200 Dkin miễn phí hàng tuần!
Nâng Cấp Ánh Sao của bạn để mở Skin Biến Sắc Harley ""Cá Chép Lãng Du""! Ngoài ra, Hội Viên Ánh Sao chỉ cần tiêu thêm 100 Kim Cương để mở Skin Biến Sắc Ánh Sao Tháng 1 - Harley ""Cá Chép Lấp Lánh""!
Hơn nữa, Rương Ánh Sao còn mang đến nhiều phần thưởng phong phú. Giờ đây bạn chắc chắn nhận được Thẻ Ánh Sao trong vòng 50 lượt mở, cùng cơ hội nhận được Thẻ Ánh Sao Cao Cấp!
Đồng thời, vật phẩm ""Hiệu Ứng Rạng Ngời"" hoàn toàn mới cũng sẽ ra mắt vào 1/1! Nhận ""Hiệu Ứng Rạng Ngời: Ánh Sao"" khi mua Hội Viên Ánh Sao. Cùng đón chờ thêm các Hiệu Ứng Rạng Ngời trong tương lai nhé!

#MobileLegendsBangBang
#MLBBNewSkin
#MLBBStarlight",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02Z8DC6AtjD6ZRGtjLNVdtgzRezj3eJPA61YaXNP6uz3Vru7Zok1u68bYokU8XcSk2l,2026-01-01 15:30:12,#MobileLegendsBangBang #MLBBNewSkin #MLBBStarlight,101,94,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15181449,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1302995545196897,VIDEO,"Đối thủ cũ của Granger tại M Championship, Skin Special Novaria ""Tinh Hoa Nguyệt Ảnh"", sắp ra mắt!
Trong bóng tối, cô tập hợp ánh trăng thành những Quả Cầu Năng Lượng để quét sạch chiến trận.
Chạm vào video để cảm nhận sức mạnh của trăng nhé!

#MLBBM7
#RiseAsOne
#MLBBNewSkin
#LetTheWorldSeeUs
#MobileLegendsBangBang",https://www.facebook.com/MobileLegendsGameVN/videos/1837606593533376/,2026-01-02 14:30:00,#MLBBM7 #RiseAsOne #MLBBNewSkin #LetTheWorldSeeUs #MobileLegendsBangBang,252,227,23,2,11943,,,,,,,,,,,,,,,,,,,,,,,,,,,57,5159
15140148,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1303008368528948,PHOTO,"Vé M7 ra mắt từ 1/1/2026 đến 8/2/2026!
Hoàn thành tất cả nhiệm vụ đang có trong thời gian sự kiện để đạt cấp 75 miễn phí! Nhận miễn phí phần thưởng hấp dẫn gồm Cảm Xúc Trận Đấu Granger, Khung Avatar Vinh Quang M7 và Skin SPECIAL mới - Gatotkaca ""Thiên Quang Thần Giáp""!
Skin Granger độc quyền M7 ""Lôi Quang Chấn Thiên"", Skin Prime ""Vũ Trụ Tuyệt Diệt"", Mô Hình Granger độc quyền M7, Tượng Thánh Granger, Hiệu Ứng Xuất Hiện, Hiệu Ứng Biến Về, Hiệu Ứng Hạ Gục, Hiệu Ứng Bóng Mờ độc quyền M7 và hơn thế nữa đang chờ đón bạn khám phá!
#MobileLegendsBangBang
#MLBBM7
#RiseAsOne
#LetTheWorldSeeUs",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid026Rq87yuAd94MpZwrc2ez52mmJ4i1RChawdGEMSZxeYkaDzUsQBLUuudHxoBr8TKZl,2026-01-01 16:00:06,#MobileLegendsBangBang #MLBBM7 #RiseAsOne #LetTheWorldSeeUs,201,147,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15140147,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1303043165192135,PHOTO,"Từ 1/1 đến 31/1, sở hữu một Skin ngẫu nhiên chỉ với 50 Kim Cương!
Miya ""Xạ Thủ Rừng Xanh"", Alucard ""Đặc Vụ Đế Chế"", Pharsa ""Thiên Thanh Phi Vũ"", Akai ""Bạch Y Cư Sĩ"", Lolita ""Lực Lượng Đặc Nhiệm"" và nhiều Skin khác! Tổng cộng 12 Skin đang chờ đón bạn đó!
Nhanh tay mua Gói Năm Mới ngay!

#MobileLegendsBangBang",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid02nNWDZB6L8GmQc9kMBQbfD3Am59UzS9U22Jkgc7SeFTMoFMo1LW4F5iS5ZMp3nrfvl,2026-01-01 16:30:31,#MobileLegendsBangBang,72,64,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15140146,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1303060435190408,PHOTO,"Vòng Quay Phép Thuật làm lại đã ra mắt! Skin Saber ""Bí Danh - Bão Tố"" làm lại cũng đã cập bến. Nhận skin để mở Hiệu Ứng Bóng Mờ độc quyền và các vật phẩm khác MIỄN PHÍ.
Ngoài ra, hưởng ưu đãi GIẢM 20% giới hạn từ 1/1 đến 4/1!
Đăng nhập và tham gia sự kiện ngay!

#MobileLegendsBangBang
#MLBBProjectReforge",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0fuhKoc6sZEU9xqukxNitFtrALhurczuuez8zztzmc2TnsS6cXNruJ1tqa2HvNXQZl,2026-01-01 17:00:06,#MobileLegendsBangBang #MLBBProjectReforge,68,62,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15140142,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1303097205186731,PHOTO,"Sự kiện Sưu Tập Tinh Tế Tháng 1 đã ra mắt! Skin Collector hoàn toàn mới Kimmy ""Tinh Tú Quang Du"" cũng đã có mặt!
Ưu Đãi Giới Hạn: Từ 1/1 đến 31/1, tham gia sự kiện và được GIẢM 50% khi mở X1 lần đầu hàng ngày bằng Kim Cương hoặc Pha Lê Cực Quang. Ghé Cửa Hàng để đổi thưởng và được GIẢM 10% skin Collector mới (giá thông thường sẽ khôi phục khi trở lại), và GIẢM 20% với các skin Luckybox trở lại.
Cộng Tác Ánh Sao: Kích Hoạt HVAS với 300 Kim Cương để nhận ngay 300 Pha Lê Cực Quang và 2 Chìa Khoá Thánh Thể (nhận từ sự kiện Vật Phẩm Cao Cấp).
Skin Luckybox làm lại Alice ""Ma Thuật Sư"", các skin Collector tối ưu Badang ""Thiết Giáp Thần Quyền"", Gusion ""Dạ Ưng Sát Thủ"", và nhiều skin trở lại khác cũng đã vào kho mở thưởng giới hạn này. Đến nhận skin yêu thích của bạn ngay!

#MobileLegendsBangBang
#MLBBNewSkin
#MLBBExquisiteCollection
#MLBBCollector
#MLBBProjectReforge",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0wC9wTtvcyMw3hZ18mCik9Xj1jyfZp2HFJi4NmDV7yUsCfus87E9ELnHtVLRC6Jn8l,2026-01-01 18:00:15,#MobileLegendsBangBang #MLBBNewSkin #MLBBExquisiteCollection #MLBBCollector #MLBBProjectReforge,134,96,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15140140,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1303098908519894,PHOTO,"🎆 Thắp Sáng Pháo Hoa – Nhận Quà Năm Mới! 

Gửi lời chúc đầu năm, nhận ngay khung avatar miễn phí 🎁
🔥 Thắp pháo hoa – gửi lời chúc – rinh quà liền tay!
Năm mới chơi vui – thắng lớn cùng đồng đội 💪

🎇 MINIGAME: BẮN PHÁO HOA CÙNG NHAU!
👉 Cách tham gia:
1. Đăng nhập game và tham gia sự kiện đốt pháo hoa cùng bạn bè
2. Chụp màn hình khoảnh khắc pháo hoa đẹp nhất của bạn
3. Đăng lên trang cá nhân (chế độ công khai)
4. Điền link bài đăng vào form để BTC trao thưởng
https://forms.gle/VrBnpQAgnaH94HqN9

🎁 Quà tặng lên đến 2.000 Kim Cương!
⏰ Chỉ diễn ra trong hôm nay!

👉 Tham gia ngay trong Mobile Legends: Bang Bang!
 #MobileLegendsBangBang #MLBBVN #MLBB2026 #PHAOHOAMLBB",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid025hTTbM4cR6L4hh5BjzJkpUHNae1QmtvtjR5ZQzAAJTNtvkEiHNqYxUyakdWd8QH9l,2026-01-01 18:02:13,#MobileLegendsBangBang #MLBBVN #MLBB2026 #PHAOHOAMLBB,305,243,46,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15140139,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1303116705184781,PHOTO,"Gói Hiệu Ứng Tương Tác hoàn toàn mới đã ra mắt! Mua Gói Hiệu Ứng Tương Tác chỉ định (Yêu Lắm Cơ, Cún Tình Yêu, Đòn Trọng Kích, Mèo Cào, Vỗ Yêu) chỉ với 40 Kim Cương để sở hữu 10 Hiệu Ứng Tương Tác tương ứng! Đừng bỏ lỡ nhé!#MobileLegendsBangBang",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0jUsJRJUSWgfwDrBNpXPAqbvbSZ6kCTtiUuQwKNYuQt6YMmVYkxQYbj7BkeKx6f2el,2026-01-01 18:30:34,#MobileLegendsBangBang,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15140118,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1303176115178840,PHOTO,"✨ 14:00 ngày 2/1/2026 bạn có hẹn ở Haidilao cùng Sora và Fanny đó nha
👏Truy tìm Sora & Fanny để nhận ngay thẻ tưởng Limited Hi-5 MLBB💗

Với sự đồng hành của 2 coser Gọi tớ là Sú và Shino, tiệc gặp mặt Sora và Fanny tại Haidilao sẽ vui lắm đó 💙💗

Những hoạt động siêu thú vị mà bạn không nên bỏ lỡ tại Haidilao: 
- Check in nhận ngay thẻ tướng MLBB giới hạn
- Thu thập thẻ tướng để nhận phần quà đặc biệt của Haidilao và MLBB
- Thử món chờ chỉ có tại Haidilao 
- Trải nghiệm combo lẩu Hi-Five MLBB chỉ có tại Haidilao

✨ Thời gian: 14:00 - 18:00 ngày 2/1/2026
✨ Địa chỉ áp dụng: Haidilao Crescent Mall - Quận 7, Hồ Chí Minh (Giờ mở cửa: 10:00 sáng - 3:00 sáng)

#MobileLegendsBangBang #MLBBFriendFest
#Haidilao #HaidilaoVietnam #Hi5MLBB",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0aJuUn7AERY3C5boziCpWMuRvvMyTBxZoVbAx7ej5qcf3kAV1W1AUdsHYabrx8rCRl,2026-01-01 20:01:05,#MobileLegendsBangBang #MLBBFriendFest #Haidilao #HaidilaoVietnam #Hi5MLBB,69,63,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15140115,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1303220131841105,PHOTO,"Ra Mắt Skin Tháng 1
 *Dựa theo nội dung thực tế trong game

Nhà thiết kế: @sire.plays

#MobileLegendsBangBang
 #MLBB
 #mlbbnewskin",https://www.facebook.com/MobileLegendsGameVN/posts/pfbid0NWGSYM5zdp3Jw6NnENqGH4GSANc6YUEwwbQLad56HZfrTq48o4mjcceZhq2rt5rEl,2026-01-01 21:00:06,#MobileLegendsBangBang #MLBB #mlbbnewskin,420,342,73,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15219766,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1303233598506425,VIDEO,"Nhà ngục linh hồn là nơi giam giữ các Hung Thú, đồng thời cũng là chiếc lồng nội tâm của chính các Hung Thú Chi Chủ.
Đối mặt với sự ăn mòn ý chí từ Hung Thú, nơi quyền lực, ham muốn và dã tâm đan xen, kẻ thì buộc phải khuất phục, kẻ thì dùng nó như món hàng để thương lượng và những kẻ khác lại dấn sâu hơn vào con đường nuốt chửng tất cả.
Trailer Điện Ảnh Bộ Skin Hung Thú Chi Chủ hoàn toàn mới ""Tàn Tích Quyền Năng"" đã chính thức ra mắt.
Các Skin mới Cecilion ""Thao Thiết Hung Chủ"", Clint ""Huyền Xà Hung Chủ"" và Benedetta ""Hỗn Độn Hung Chủ"" sẽ chính thức ra mắt vào 9/1/2026! Hãy đón chờ nhé!
#MobileLegendsBangBang 
#MLBBNewSkin
#MLBBSoulVessels",https://www.facebook.com/MobileLegendsGameVN/videos/1388049596095760/,2026-01-03 14:30:01,#MobileLegendsBangBang #MLBBNewSkin #MLBBSoulVessels,676,593,73,10,22093,,,,,,,,,,,,,,,,,,,,,,,,,,,118,8711
15181445,Facebook,1722990624697290,Mobile Legends: Bang Bang,,track-competitors,1303715665124885,VIDEO,"Tiếp theo: một chúng ta mạnh mẽ hơn.
#MobileLegendsBangBang
#MLBBLegend
#MLBBProjectReforge",https://www.facebook.com/MobileLegendsGameVN/videos/9775481775909207/,2026-01-02 17:30:01,#MobileLegendsBangBang #MLBBLegend #MLBBProjectReforge,876,839,30,7,41546,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16773
